audio_path,audio_filename,subtitle,text_for_tts
\voice\flags\fc_yellow_start_usa,1.wav,"pace macchina's out, siamo under caution","pace macchina's out, siamo under caution"
\voice\flags\fc_yellow_start_usa,2.wav,"pace macchina is out, siamo under caution","pace macchina is out, siamo under caution"
\voice\flags\fc_yellow_start_usa,3.wav,pace macchina's out,pace macchina's out
\voice\flags\fc_yellow_start_usa_no_safetycar,1.wav,caution totale stai attento,caution totale stai attento
\voice\flags\fc_yellow_start_usa_no_safetycar,2.wav,caution totale attenzione,caution totale attenzione
\voice\flags\fc_yellow_start_usa_no_safetycar,3.wav,"be careful, abbiamo a full course caution","be careful, abbiamo a full course caution"
\voice\flags\fc_yellow_start_usa_no_safetycar,4.wav,caution totale,caution totale
\voice\flags\fc_yellow_start_usa_no_safetycar,5.wav,"abbiamo a full course caution, watch out","abbiamo a full course caution, watch out"
\voice\flags\give_one_position_back_first_warning,1_op_prefix_ok.wav,dobbiamo ridare questa posizione,dobbiamo ridare questa posizione
\voice\flags\give_one_position_back_first_warning,2.wav,hai sorpassato sotto gialla ridai la posizione,hai sorpassato sotto gialla ridai la posizione
\voice\flags\give_one_position_back_first_warning,3_op_suffix_please.wav,ridai questa posizione,ridai questa posizione
\voice\flags\give_one_position_back_next_warning,1.wav,dobbiamo ancora ridare una posizione,dobbiamo ancora ridare una posizione
\voice\flags\give_one_position_back_next_warning,2.wav,dobbiamo far passare questo,dobbiamo far passare questo
\voice\flags\give_one_position_back_next_warning,3.wav,we need to give up one more posizione,we need to give up one more posizione
\voice\flags\give_positions_back_completed,1.wav,"ok, siamo all buono now","ok, siamo all buono now"
\voice\flags\give_positions_back_completed,2.wav,"ok, all sorted","ok, all sorted"
\voice\flags\give_positions_back_completed,3.wav,"ok, that's enough","ok, that's enough"
\voice\flags\give_positions_back_first_warning_intro,1.wav,"ok, you've passed under yellow, devi to give back","ok, you've passed under yellow, devi to give back"
\voice\flags\give_positions_back_first_warning_intro,2_op_prefix_ok.wav,"you've passed under yellow, devi to give back","you've passed under yellow, devi to give back"
\voice\flags\give_positions_back_first_warning_intro,3.wav,"you've passed under yellow flag, devi to give back","you've passed under yellow flag, devi to give back"
\voice\flags\give_positions_back_first_warning_outro,1.wav,posizioni o prenderemo la bandiera nera,posizioni o prenderemo la bandiera nera
\voice\flags\give_positions_back_first_warning_outro,2.wav,places or we'll get a penalita',places or we'll get a penalita'
\voice\flags\give_positions_back_first_warning_outro,3.wav,posizioni o saremo penalizzati,posizioni o saremo penalizzati
\voice\flags\give_positions_back_next_warning_intro,1.wav,dobbiamo ancora ridare,dobbiamo ancora ridare
\voice\flags\give_positions_back_next_warning_intro,2.wav,dobbiamo ancora ridare,dobbiamo ancora ridare
\voice\flags\give_positions_back_next_warning_intro,3.wav,dobbiamo ancora cedere,dobbiamo ancora cedere
\voice\flags\give_positions_back_next_warning_outro,1_op_suffix_please.wav,posizioni,posizioni
\voice\flags\give_positions_back_next_warning_outro,2.wav,posizioni,posizioni
\voice\flags\give_positions_back_next_warning_outro,3.wav,posizioni,posizioni
\voice\flags\green_flag_sector_1,1.wav,"green flag, settore 1","green flag, settore 1"
\voice\flags\green_flag_sector_1,2.wav,"green flag, settore 1","green flag, settore 1"
\voice\flags\green_flag_sector_1,3.wav,settore 1 is clear,settore 1 is clear
\voice\flags\green_flag_sector_1,4.wav,"green flag, settore 1","green flag, settore 1"
\voice\flags\green_flag_sector_1,5.wav,"green flag, settore 1","green flag, settore 1"
\voice\flags\green_flag_sector_1,6.wav,"green flag, settore 1","green flag, settore 1"
\voice\flags\green_flag_sector_1,7.wav,"green flag, settore 1","green flag, settore 1"
\voice\flags\green_flag_sector_1,8.wav,"green flag, settore 1","green flag, settore 1"
\voice\flags\green_flag_sector_2,1.wav,green flag settore 2,green flag settore 2
\voice\flags\green_flag_sector_2,2.wav,green flag settore 2,green flag settore 2
\voice\flags\green_flag_sector_2,3.wav,green flag settore 2,green flag settore 2
\voice\flags\green_flag_sector_2,4.wav,green flag settore 2,green flag settore 2
\voice\flags\green_flag_sector_2,5.wav,settore 2 is clear,settore 2 is clear
\voice\flags\green_flag_sector_2,6.wav,green flag settore 2,green flag settore 2
\voice\flags\green_flag_sector_2,7.wav,green flag settore 2,green flag settore 2
\voice\flags\green_flag_sector_2,8.wav,green flag settore 2,green flag settore 2
\voice\flags\green_flag_sector_3,1.wav,green flag settore 3,green flag settore 3
\voice\flags\green_flag_sector_3,2.wav,green flag settore 3,green flag settore 3
\voice\flags\green_flag_sector_3,3.wav,green flag settore 3,green flag settore 3
\voice\flags\green_flag_sector_3,4.wav,green flag settore 3,green flag settore 3
\voice\flags\green_flag_sector_3,5.wav,green flag settore 3,green flag settore 3
\voice\flags\green_flag_sector_3,6.wav,green flag settore 3,green flag settore 3
\voice\flags\green_flag_sector_3,7.wav,settore 3 is clear,settore 3 is clear
\voice\flags\green_flag_sector_3,8.wav,green flag settore 3,green flag settore 3
\voice\flags\incident_in_corner_intro,1.wav,incidente in,incidente in
\voice\flags\incident_in_corner_intro,2.wav,c'e' un incidente in,c'e' un incidente in
\voice\flags\incident_in_corner_intro,3.wav,c'e' un incidente in,c'e' un incidente in
\voice\flags\incident_in_corner_with_driver_intro,4.wav,sembra che sia,sembra che sia
\voice\flags\incident_in_corner_with_driver_intro,5.wav,pensiamo it might be,pensiamo it might be
\voice\flags\incident_in_corner_with_driver_intro,6.wav,sembra che,sembra che
\voice\flags\is_the_lucky_dog,1.wav,e' il lucky dog,e' il lucky dog
\voice\flags\is_the_lucky_dog,2.wav,e' il lucky dog,e' il lucky dog
\voice\flags\is_the_lucky_dog,3.wav,e' il lucky dog,e' il lucky dog
\voice\flags\let_the_lucky_dog_pass_on_left,1.wav,"lucky dog has taken his giro back, watch out for him","lucky dog has taken his giro back, watch out for him"
\voice\flags\let_the_lucky_dog_pass_on_left,2.wav,"watch out for the lucky dog, he's taking his giro back now","watch out for the lucky dog, he's taking his giro back now"
\voice\flags\let_the_lucky_dog_pass_on_left,3.wav,"watch out for the lucky dog, he's taking his giro back","watch out for the lucky dog, he's taking his giro back"
\voice\flags\local_yellow_ahead,1.wav,"incidents davanti, heads up","incidents davanti, heads up"
\voice\flags\local_yellow_ahead,2.wav,yellow flag davanti,yellow flag davanti
\voice\flags\local_yellow_ahead,3.wav,incident up davanti,incident up davanti
\voice\flags\local_yellow_ahead,4.wav,yellow flag davanti,yellow flag davanti
\voice\flags\local_yellow_ahead,5.wav,yellow flag davanti,yellow flag davanti
\voice\flags\local_yellow_ahead,6.wav,yellow flag davanti,yellow flag davanti
\voice\flags\local_yellow_ahead,7.wav,yellow flag davanti,yellow flag davanti
\voice\flags\local_yellow_ahead,8.wav,yellow flag davanti,yellow flag davanti
\voice\flags\local_yellow_clear,1.wav,bandiera verde sei libero,bandiera verde sei libero
\voice\flags\local_yellow_clear,10.wav,incidente risolto bandiera verde,incidente risolto bandiera verde
\voice\flags\local_yellow_clear,11.wav,incidente risolto bandiera verde,incidente risolto bandiera verde
\voice\flags\local_yellow_clear,12.wav,incidente risolto bandiera verde,incidente risolto bandiera verde
\voice\flags\local_yellow_clear,13.wav,incidente risolto bandiera verde,incidente risolto bandiera verde
\voice\flags\local_yellow_clear,2.wav,sei libero incidente risolto,sei libero incidente risolto
\voice\flags\local_yellow_clear,3.wav,bandiera verde,bandiera verde
\voice\flags\local_yellow_clear,4.wav,incidente risolto bandiera verde,incidente risolto bandiera verde
\voice\flags\local_yellow_clear,5.wav,bandiera verde tutto libero,bandiera verde tutto libero
\voice\flags\local_yellow_clear,6.wav,bandiera verde sei libero,bandiera verde sei libero
\voice\flags\local_yellow_clear,7.wav,incidente risolto bandiera verde,incidente risolto bandiera verde
\voice\flags\local_yellow_clear,8.wav,incidente risolto bandiera verde,incidente risolto bandiera verde
\voice\flags\local_yellow_clear,9.wav,incidente risolto bandiera verde,incidente risolto bandiera verde
\voice\flags\local_yellow_flag,1.wav,bandiera gialla stai attento,bandiera gialla stai attento
\voice\flags\local_yellow_flag,2.wav,bandiera gialla,bandiera gialla
\voice\flags\local_yellow_flag,3.wav,bandiera gialla,bandiera gialla
\voice\flags\local_yellow_flag,4.wav,bandiera gialla,bandiera gialla
\voice\flags\local_yellow_flag,5.wav,bandiera gialla,bandiera gialla
\voice\flags\local_yellow_flag,6.wav,bandiera gialla,bandiera gialla
\voice\flags\local_yellow_flag,7.wav,bandiera gialla,bandiera gialla
\voice\flags\local_yellow_flag,8.wav,bandiera gialla,bandiera gialla
\voice\flags\local_yellow_flag,9.wav,bandiera gialla,bandiera gialla
\voice\flags\lucky_dog_allow_pass_on_outside,1.wav,lascia passare il lucky dog all'esterno,lascia passare il lucky dog all'esterno
\voice\flags\lucky_dog_allow_pass_on_outside,2.wav,lascia passare il lucky dog all'esterno,lascia passare il lucky dog all'esterno
\voice\flags\lucky_dog_allow_pass_on_outside,3.wav,lascia passare il lucky dog all'esterno,lascia passare il lucky dog all'esterno
\voice\flags\lucky_dog_allow_pass_on_outside,4.wav,lascia passare il lucky dog all'esterno,lascia passare il lucky dog all'esterno
\voice\flags\lucky_dog_allow_pass_on_outside,5.wav,lascia passare il lucky dog all'esterno,lascia passare il lucky dog all'esterno
\voice\flags\lucky_dog_pass_on_outside,1.wav,"siamo the lucky dog, pass the field on the outside","siamo the lucky dog, pass the field on the outside"
\voice\flags\lucky_dog_pass_on_outside,2.wav,"siamo the lucky dog, pass the field on the outside","siamo the lucky dog, pass the field on the outside"
\voice\flags\lucky_dog_pass_on_outside,3.wav,lucky dog sorpassa il gruppo all'esterno,lucky dog sorpassa il gruppo all'esterno
\voice\flags\lucky_dog_pass_on_outside,4.wav,lucky dog sorpassa il gruppo all'esterno,lucky dog sorpassa il gruppo all'esterno
\voice\flags\lucky_dog_pass_on_outside,5.wav,"siamo the lucky dog, pass the field on the outside","siamo the lucky dog, pass the field on the outside"
\voice\flags\move_to_choose_lane,1.wav,spostati a sinistra o destra per scegliere la corsia,spostati a sinistra o destra per scegliere la corsia
\voice\flags\move_to_choose_lane,2.wav,spostati a sinistra o a destra per scegliere la corsia,spostati a sinistra o a destra per scegliere la corsia
\voice\flags\move_to_choose_lane,3.wav,spostati a sinistra o destra per scegliere la tua corsia,spostati a sinistra o destra per scegliere la tua corsia
\voice\flags\move_to_choose_lane,4.wav,spostati a sinistra o destra per scegliere la tua corsia,spostati a sinistra o destra per scegliere la tua corsia
\voice\flags\move_to_choose_lane,5.wav,spostati a sinistra o a destra per scegliere la tua corsia,spostati a sinistra o a destra per scegliere la tua corsia
\voice\flags\move_to_end_of_longest_line_for_penalty,1.wav,we need to fall back to the end of the longest line for our penalita',we need to fall back to the end of the longest line for our penalita'
\voice\flags\move_to_end_of_longest_line_for_penalty,2.wav,we need to fall back for our end of longest line penalita',we need to fall back for our end of longest line penalita'
\voice\flags\move_to_end_of_longest_line_for_penalty,3.wav,"ok, abbiamo a penalita', we need to fall back to the end of the longest line","ok, abbiamo a penalita', we need to fall back to the end of the longest line"
\voice\flags\name_has_gone_off_in_outro,1.wav,e' uscito in,e' uscito in
\voice\flags\name_has_gone_off_in_outro,2.wav,e' uscito in,e' uscito in
\voice\flags\name_has_gone_off_in_outro,3.wav,e' uscito in,e' uscito in
\voice\flags\name_has_gone_off_in_outro,4.wav,e' uscito in,e' uscito in
\voice\flags\name_has_gone_off_in_outro,5.wav,e' uscito in,e' uscito in
\voice\flags\name_has_gone_off_in_outro,6.wav,e' andato a muro in,e' andato a muro in
\voice\flags\name_has_gone_off_in_outro,7.wav,e' uscito in,e' uscito in
\voice\flags\name_has_gone_off_intro,1.wav,sembra che,sembra che
\voice\flags\name_has_gone_off_intro,2.wav,pensiamo,pensiamo
\voice\flags\name_has_gone_off_intro,3.wav,pensiamo that,pensiamo that
\voice\flags\name_has_gone_off_intro,4.wav,pensiamo,pensiamo
\voice\flags\name_has_gone_off_intro,5.wav,vediamo che,vediamo che
\voice\flags\name_has_gone_off_intro,6.wav,sembra che,sembra che
\voice\flags\name_has_gone_off_intro,7.wav,pensiamo that,pensiamo that
\voice\flags\name_has_gone_off_outro,1.wav,e' uscito di pista,e' uscito di pista
\voice\flags\name_has_gone_off_outro,2.wav,e' uscito,e' uscito
\voice\flags\name_has_gone_off_outro,3.wav,e' andato a muro,e' andato a muro
\voice\flags\name_has_gone_off_outro,4.wav,e' uscito,e' uscito
\voice\flags\name_has_gone_off_outro,5.wav,e' uscito,e' uscito
\voice\flags\name_has_gone_off_outro,6.wav,e' uscito di pista,e' uscito di pista
\voice\flags\name_has_gone_off_outro,7.wav,e' andato in testacoda,e' andato in testacoda
\voice\flags\names_have_gone_off_in_outro,1.wav,sono usciti in,sono usciti in
\voice\flags\names_have_gone_off_in_outro,2.wav,sono usciti in,sono usciti in
\voice\flags\names_have_gone_off_in_outro,3.wav,sono usciti in,sono usciti in
\voice\flags\names_have_gone_off_in_outro,4.wav,sono andati a muro in,sono andati a muro in
\voice\flags\names_have_gone_off_in_outro,5.wav,sono andati in testacoda in,sono andati in testacoda in
\voice\flags\names_have_gone_off_in_outro,6.wav,sono usciti in,sono usciti in
\voice\flags\names_have_gone_off_outro,1.wav,sono usciti,sono usciti
\voice\flags\names_have_gone_off_outro,2.wav,sono usciti,sono usciti
\voice\flags\names_have_gone_off_outro,3.wav,sono usciti di pista,sono usciti di pista
\voice\flags\names_have_gone_off_outro,4.wav,sono andati in testacoda,sono andati in testacoda
\voice\flags\names_have_gone_off_outro,5.wav,sono andati in testacoda,sono andati in testacoda
\voice\flags\names_have_gone_off_outro,6.wav,sono usciti di pista,sono usciti di pista
\voice\flags\names_have_gone_off_outro,7.wav,sono usciti,sono usciti
\voice\flags\no_overtaking,1.wav,divieto di sorpasso,divieto di sorpasso
\voice\flags\no_overtaking,2.wav,divieto di sorpasso,divieto di sorpasso
\voice\flags\no_overtaking,3.wav,divieto di sorpasso,divieto di sorpasso
\voice\flags\on_the_inside_line,1.wav,sulla linea interna,sulla linea interna
\voice\flags\on_the_inside_line,2.wav,sulla linea interna,sulla linea interna
\voice\flags\on_the_inside_line,3.wav,sulla linea interna,sulla linea interna
\voice\flags\on_the_outside_line,4.wav,sulla linea esterna,sulla linea esterna
\voice\flags\on_the_outside_line,5.wav,sulla linea esterna,sulla linea esterna
\voice\flags\on_the_outside_line,6.wav,sulla linea esterna,sulla linea esterna
\voice\flags\pass_drivername_for_lucky_dog_position_intro,1_op_prefix_ok.wav,dobbiamo sorpassare,dobbiamo sorpassare
\voice\flags\pass_drivername_for_lucky_dog_position_intro,2_op_prefix_come_on.wav,dobbiamo passare,dobbiamo passare
\voice\flags\pass_drivername_for_lucky_dog_position_intro,3.wav,spingi per sorpassare,spingi per sorpassare
\voice\flags\pass_drivername_for_lucky_dog_position_intro,4_op_prefix_ok.wav,devi to pass,devi to pass
\voice\flags\pass_drivername_for_lucky_dog_position_intro,5.wav,spingi forte dobbiamo sorpassare,spingi forte dobbiamo sorpassare
\voice\flags\pass_drivername_for_lucky_dog_position_outro,1.wav,to get the lucky dog posizione,to get the lucky dog posizione
\voice\flags\pass_drivername_for_lucky_dog_position_outro,2.wav,to get the lucky dog posizione,to get the lucky dog posizione
\voice\flags\pass_drivername_for_lucky_dog_position_outro,3.wav,so we can get the lucky dog posizione,so we can get the lucky dog posizione
\voice\flags\pass_drivername_for_lucky_dog_position_outro,4.wav,to put us in the lucky dog posizione,to put us in the lucky dog posizione
\voice\flags\pass_drivername_for_lucky_dog_position_outro,5.wav,to get the lucky dog posizione,to get the lucky dog posizione
\voice\flags\pass_this_guy_to_get_lucky_dog_position,1_op_prefix_ok.wav,"push now, we need to pass this guy to get the lucky dog posizione","push now, we need to pass this guy to get the lucky dog posizione"
\voice\flags\pass_this_guy_to_get_lucky_dog_position,2.wav,"ok, pass this guy, let's get the lucky dog posizione","ok, pass this guy, let's get the lucky dog posizione"
\voice\flags\pass_this_guy_to_get_lucky_dog_position,3_op_prefix_ok.wav,we need to pass this guy to get the lucky dog posizione,we need to pass this guy to get the lucky dog posizione
\voice\flags\pass_this_guy_to_get_lucky_dog_position,4.wav,we need to pass this guy to get the lucky dog posizione,we need to pass this guy to get the lucky dog posizione
\voice\flags\pass_this_guy_to_get_lucky_dog_position,5_op_prefix_come_on.wav,"pass this guy, we want the lucky dog posizione","pass this guy, we want the lucky dog posizione"
\voice\flags\pileup_in_corner_intro,1.wav,c'e' un maxi tamponamento in,c'e' un maxi tamponamento in
\voice\flags\pileup_in_corner_intro,2.wav,c'e' un grosso casino in,c'e' un grosso casino in
\voice\flags\pileup_in_corner_intro,3.wav,c'e' un maxi tamponamento in,c'e' un maxi tamponamento in
\voice\flags\position1_has_gone_off,1.wav,sembra che il leader sia uscito di pista,sembra che il leader sia uscito di pista
\voice\flags\position1_has_gone_off,2.wav,sembra che il leader sia uscito,sembra che il leader sia uscito
\voice\flags\position1_has_gone_off,3.wav,sembra che il leader sia uscito di pista,sembra che il leader sia uscito di pista
\voice\flags\position1_has_gone_off_in,1.wav,sembra che P1 sia uscito in,sembra che P1 sia uscito in
\voice\flags\position1_has_gone_off_in,2.wav,sembra che il leader sia uscito in,sembra che il leader sia uscito in
\voice\flags\position1_has_gone_off_in,3.wav,sembra che il leader sia uscito in,sembra che il leader sia uscito in
\voice\flags\position2_has_gone_off,4.wav,sembra che P2 sia fuori,sembra che P2 sia fuori
\voice\flags\position2_has_gone_off,5.wav,pensiamo p2's binned it,pensiamo p2's binned it
\voice\flags\position2_has_gone_off,6.wav,sembra che P2 sia uscito,sembra che P2 sia uscito
\voice\flags\position2_has_gone_off_in,4.wav,pensiamo p2's gone off in,pensiamo p2's gone off in
\voice\flags\position2_has_gone_off_in,5.wav,pensiamo p2's binned it in,pensiamo p2's binned it in
\voice\flags\position2_has_gone_off_in,6.wav,sembra che P2 sia uscito in,sembra che P2 sia uscito in
\voice\flags\position3_has_gone_off,7.wav,pensiamo p3's binned it,pensiamo p3's binned it
\voice\flags\position3_has_gone_off,8.wav,sembra che P3 sia uscito,sembra che P3 sia uscito
\voice\flags\position3_has_gone_off,9.wav,P3 e' uscito di pista,P3 e' uscito di pista
\voice\flags\position3_has_gone_off_in,7.wav,pensiamo p3 has binned it in,pensiamo p3 has binned it in
\voice\flags\position3_has_gone_off_in,8.wav,sembra che P3 sia uscito in,sembra che P3 sia uscito in
\voice\flags\position3_has_gone_off_in,9.wav,pensiamo p3's gone off in,pensiamo p3's gone off in
\voice\flags\position4_has_gone_off,10.wav,pensiamo p4's binned it,pensiamo p4's binned it
\voice\flags\position4_has_gone_off,11.wav,sembra che P4 sia uscito,sembra che P4 sia uscito
\voice\flags\position4_has_gone_off,12.wav,penso che P4 sia uscito,penso che P4 sia uscito
\voice\flags\position4_has_gone_off_in,10.wav,sembra che P4 sia uscito in,sembra che P4 sia uscito in
\voice\flags\position4_has_gone_off_in,11.wav,pensiamo p4 has gone off in,pensiamo p4 has gone off in
\voice\flags\position4_has_gone_off_in,12.wav,sembra che P4 sia uscito in,sembra che P4 sia uscito in
\voice\flags\position5_has_gone_off,1.wav,sembra che P5 sia uscito,sembra che P5 sia uscito
\voice\flags\position5_has_gone_off,2.wav,pensiamo p5 has gone off,pensiamo p5 has gone off
\voice\flags\position5_has_gone_off,3.wav,pensiamo p5's gone off,pensiamo p5's gone off
\voice\flags\position5_has_gone_off_in,13.wav,pensiamo p5 has binned it in,pensiamo p5 has binned it in
\voice\flags\position5_has_gone_off_in,14.wav,sembra che P5 sia uscito in,sembra che P5 sia uscito in
\voice\flags\position5_has_gone_off_in,15.wav,pensiamo p5 has binned it in,pensiamo p5 has binned it in
\voice\flags\position6_has_gone_off,4.wav,sembra che P6 sia uscito,sembra che P6 sia uscito
\voice\flags\position6_has_gone_off,5.wav,pensiamo p6 has gone off,pensiamo p6 has gone off
\voice\flags\position6_has_gone_off,6.wav,sembra che P6 sia uscito di pista,sembra che P6 sia uscito di pista
\voice\flags\position6_has_gone_off_in,16.wav,pensiamo p6 has binned it in,pensiamo p6 has binned it in
\voice\flags\position6_has_gone_off_in,17.wav,sembra che P6 sia uscito in,sembra che P6 sia uscito in
\voice\flags\position6_has_gone_off_in,18.wav,pensiamo p6 has gone off in,pensiamo p6 has gone off in
\voice\flags\remind_lucky_dog,1.wav,sei il lucky dog,sei il lucky dog
\voice\flags\remind_lucky_dog,2.wav,sei il lucky dog,sei il lucky dog
\voice\flags\remind_lucky_dog,3.wav,sei il lucky dog,sei il lucky dog
\voice\flags\remind_lucky_dog,4.wav,sei il lucky dog,sei il lucky dog
\voice\flags\remind_lucky_dog,5.wav,sei il lucky dog,sei il lucky dog
\voice\flags\slow_car_ahead,1.wav,slow macchina davanti,slow macchina davanti
\voice\flags\slow_car_ahead,2.wav,hai a slow macchina davanti,hai a slow macchina davanti
\voice\flags\slow_car_ahead,3.wav,slow macchina davanti,slow macchina davanti
\voice\flags\slow_car_ahead,4.wav,there's a slow macchina davanti,there's a slow macchina davanti
\voice\flags\slow_car_ahead,5.wav,slow macchina davanti,slow macchina davanti
\voice\flags\slow_car_ahead_stay_high,1.wav,"slow macchina davanti, stay alta","slow macchina davanti, stay alta"
\voice\flags\slow_car_ahead_stay_high,2.wav,"abbiamo a slow macchina davanti, stay alta","abbiamo a slow macchina davanti, stay alta"
\voice\flags\slow_car_ahead_stay_high,3.wav,"slow macchina davanti, stay alta","slow macchina davanti, stay alta"
\voice\flags\slow_car_ahead_stay_high,4.wav,"there's a slow macchina davanti, stay alta","there's a slow macchina davanti, stay alta"
\voice\flags\slow_car_ahead_stay_high,5.wav,"stay alta, abbiamo a slow macchina davanti","stay alta, abbiamo a slow macchina davanti"
\voice\flags\slow_car_in,1.wav,abbiamo a slow macchina in,abbiamo a slow macchina in
\voice\flags\slow_car_in,2.wav,there's a slow macchina in,there's a slow macchina in
\voice\flags\slow_car_in,3.wav,abbiamo a slow macchina in,abbiamo a slow macchina in
\voice\flags\slow_car_in,4.wav,there's a slow macchina in,there's a slow macchina in
\voice\flags\slow_car_in,5.wav,there's a slow macchina in,there's a slow macchina in
\voice\flags\slow_car_in_the_tri-oval,1.wav,abbiamo a slow macchina in the tri-oval,abbiamo a slow macchina in the tri-oval
\voice\flags\slow_car_in_the_tri-oval,2.wav,there's a slow macchina in the tri-oval,there's a slow macchina in the tri-oval
\voice\flags\slow_car_in_the_tri-oval,3.wav,slow macchina in the tri-oval,slow macchina in the tri-oval
\voice\flags\slow_car_in_the_tri-oval,4.wav,there's a slow macchina in the tri-oval,there's a slow macchina in the tri-oval
\voice\flags\slow_car_in_the_tri-oval,5.wav,abbiamo a slow macchina in the tri-oval,abbiamo a slow macchina in the tri-oval
\voice\flags\slow_car_in_the_tri-oval_stay_high,1.wav,"there's a slow macchina in the tri-oval, stay alta","there's a slow macchina in the tri-oval, stay alta"
\voice\flags\slow_car_in_the_tri-oval_stay_high,2.wav,"slow macchina in the tri-oval, stay alta","slow macchina in the tri-oval, stay alta"
\voice\flags\slow_car_in_the_tri-oval_stay_high,3.wav,"there's a slow macchina in the tri-oval, stay alta","there's a slow macchina in the tri-oval, stay alta"
\voice\flags\slow_car_in_the_tri-oval_stay_high,4.wav,"abbiamo a slow macchina in the tri-oval, stay alta","abbiamo a slow macchina in the tri-oval, stay alta"
\voice\flags\slow_car_in_the_tri-oval_stay_high,5.wav,"slow macchina in the tri-oval, stay alta","slow macchina in the tri-oval, stay alta"
\voice\flags\slow_car_in_turn_1,1.wav,abbiamo a slow macchina in turn 1,abbiamo a slow macchina in turn 1
\voice\flags\slow_car_in_turn_1,2.wav,there's a slow macchina in turn 1,there's a slow macchina in turn 1
\voice\flags\slow_car_in_turn_1,3.wav,there's a slow macchina in turn 1,there's a slow macchina in turn 1
\voice\flags\slow_car_in_turn_1,4.wav,abbiamo a slow macchina in turn 1,abbiamo a slow macchina in turn 1
\voice\flags\slow_car_in_turn_1,5.wav,slow macchina in turn 1,slow macchina in turn 1
\voice\flags\slow_car_in_turn_1_stay_high,1.wav,"abbiamo a slow macchina in turn 1, stay alta","abbiamo a slow macchina in turn 1, stay alta"
\voice\flags\slow_car_in_turn_1_stay_high,2.wav,"stay alta in turn 1, abbiamo a slow macchina","stay alta in turn 1, abbiamo a slow macchina"
\voice\flags\slow_car_in_turn_1_stay_high,3.wav,"there's a slow macchina in turn 1, stay alta","there's a slow macchina in turn 1, stay alta"
\voice\flags\slow_car_in_turn_1_stay_high,4.wav,"slow macchina in turn 1, stay alta","slow macchina in turn 1, stay alta"
\voice\flags\slow_car_in_turn_1_stay_high,5.wav,"there's a slow macchina in turn 1, stay alta","there's a slow macchina in turn 1, stay alta"
\voice\flags\slow_car_in_turn_2,1.wav,there's a slow macchina in turn 2,there's a slow macchina in turn 2
\voice\flags\slow_car_in_turn_2,2.wav,abbiamo a slow macchina in turn 2,abbiamo a slow macchina in turn 2
\voice\flags\slow_car_in_turn_2,3.wav,there's a slow macchina in turn 2,there's a slow macchina in turn 2
\voice\flags\slow_car_in_turn_2,4.wav,there's a slow macchina in turn 2,there's a slow macchina in turn 2
\voice\flags\slow_car_in_turn_2,5.wav,abbiamo a slow macchina in turn 2,abbiamo a slow macchina in turn 2
\voice\flags\slow_car_in_turn_2_stay_high,1.wav,"abbiamo a slow macchina in turn 2, stay alta","abbiamo a slow macchina in turn 2, stay alta"
\voice\flags\slow_car_in_turn_2_stay_high,2.wav,"stay alta in turn 2, abbiamo a slow macchina","stay alta in turn 2, abbiamo a slow macchina"
\voice\flags\slow_car_in_turn_2_stay_high,3.wav,"there's a slow macchina in turn 2, stay alta","there's a slow macchina in turn 2, stay alta"
\voice\flags\slow_car_in_turn_2_stay_high,4.wav,"slow macchina in turn 2, stay alta","slow macchina in turn 2, stay alta"
\voice\flags\slow_car_in_turn_2_stay_high,5.wav,"there's a slow macchina in turn 2, stay alta","there's a slow macchina in turn 2, stay alta"
\voice\flags\slow_car_in_turn_3,1.wav,there's a slow macchina in turn 3,there's a slow macchina in turn 3
\voice\flags\slow_car_in_turn_3,2.wav,abbiamo a slow macchina in turn 3,abbiamo a slow macchina in turn 3
\voice\flags\slow_car_in_turn_3,3.wav,there's a slow macchina in turn 3,there's a slow macchina in turn 3
\voice\flags\slow_car_in_turn_3,4.wav,slow macchina in turn 3,slow macchina in turn 3
\voice\flags\slow_car_in_turn_3,5.wav,there's a slow macchina in turn 3,there's a slow macchina in turn 3
\voice\flags\slow_car_in_turn_3_stay_high,1.wav,"there's a slow macchina in turn 3, stay alta","there's a slow macchina in turn 3, stay alta"
\voice\flags\slow_car_in_turn_3_stay_high,2.wav,"slow macchina in turn 3, stay alta","slow macchina in turn 3, stay alta"
\voice\flags\slow_car_in_turn_3_stay_high,3.wav,"stay alta in turn 3, abbiamo a slow macchina","stay alta in turn 3, abbiamo a slow macchina"
\voice\flags\slow_car_in_turn_3_stay_high,4.wav,"slow macchina in turn 3, stay alta","slow macchina in turn 3, stay alta"
\voice\flags\slow_car_in_turn_3_stay_high,5.wav,"there's a slow macchina in turn 3, stay alta","there's a slow macchina in turn 3, stay alta"
\voice\flags\slow_car_in_turn_4,1.wav,there's a slow macchina in turn 4,there's a slow macchina in turn 4
\voice\flags\slow_car_in_turn_4,2.wav,abbiamo a slow macchina in turn 4,abbiamo a slow macchina in turn 4
\voice\flags\slow_car_in_turn_4,3.wav,slow macchina in turn 4,slow macchina in turn 4
\voice\flags\slow_car_in_turn_4,4.wav,there's a slow macchina in turn 4,there's a slow macchina in turn 4
\voice\flags\slow_car_in_turn_4,5.wav,slow macchina in turn 4,slow macchina in turn 4
\voice\flags\slow_car_in_turn_4_stay_high,1.wav,"slow macchina in turn 4, stay alta","slow macchina in turn 4, stay alta"
